id,title,description,availability,condition,price,link,image_link,brand,inventory,quantity_to_sell_on_facebook
1779282763945hbir,Cable Tipo C a Miniplug,Cable Tipo C a Miniplug,in stock,new,6000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779282763945hbir,,GIGA Computers,99,99
1779282888180h4f5,Parlante PC V360,Parlante PC V360,in stock,new,14000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779282888180h4f5,,GIGA Computers,99,99
17792830533515y75,Radio Recargable Solar,Radio Recargable Solar,in stock,new,39000.00 ARS,https://gigacomputers.com.ar/index.html?id=17792830533515y75,,GIGA Computers,99,99
177928311124400ny,Router Mercusys AC1200,Router Mercusys AC1200,in stock,new,49000.00 ARS,https://gigacomputers.com.ar/index.html?id=177928311124400ny,,GIGA Computers,99,99
1779283159139aux6,Router Mercusys AC300,Router Mercusys AC300,in stock,new,35000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779283159139aux6,,GIGA Computers,99,99
17792832187121snz,Memory Card PS2,Memory Card PS2,in stock,new,15000.00 ARS,https://gigacomputers.com.ar/index.html?id=17792832187121snz,,GIGA Computers,99,99
1779283417521v44z,Cargador Samsung 45W,Cargador Samsung 45W,in stock,new,12000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779283417521v44z,,GIGA Computers,99,99
17792836160029721,Cargador Inalambrico Iphone,Cargador Inalambrico Iphone,in stock,new,19500.00 ARS,https://gigacomputers.com.ar/index.html?id=17792836160029721,,GIGA Computers,99,99
1779283823450bl5a,Microfono Havit RGB,Microfono Havit RGB,in stock,new,39000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779283823450bl5a,,GIGA Computers,99,99
177928387800906it,Cooler RGB Havit,Cooler RGB Havit,in stock,new,19000.00 ARS,https://gigacomputers.com.ar/index.html?id=177928387800906it,,GIGA Computers,99,99
1779284034059axr7,Barra Parlante Alchemy,Barra Parlante Alchemy,in stock,new,28000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779284034059axr7,,GIGA Computers,99,99
1779284103656bt14,Mouse Gamer Havit,Mouse Gamer Havit,in stock,new,20000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779284103656bt14,,GIGA Computers,99,99
1779284218836jwed,Smartwatch LTY,Smartwatch LTY,in stock,new,50000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779284218836jwed,,GIGA Computers,99,99
1779284285514v7n1,Cable Miniplug 3 Vias,Cable Miniplug 3 Vias,in stock,new,8000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779284285514v7n1,,GIGA Computers,99,99
1779284348304e15w,Pad Teclado Gel,Pad Teclado Gel,in stock,new,15000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779284348304e15w,,GIGA Computers,99,99
1779284482891p0aa,Battery Pack Iphone,Battery Pack Iphone,in stock,new,30000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779284482891p0aa,,GIGA Computers,99,99
1779284727530wkcy,Auricular Bluetooth Niños,Auricular Bluetooth Niños,in stock,new,25000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779284727530wkcy,,GIGA Computers,99,99
1779285171082p8cd,Ficha Plug a Miniplug,Ficha Plug a Miniplug,in stock,new,2500.00 ARS,https://gigacomputers.com.ar/index.html?id=1779285171082p8cd,,GIGA Computers,99,99
1779285211872uwvk,Ficha Miniplug a Plug,Ficha Miniplug a Plug,in stock,new,2500.00 ARS,https://gigacomputers.com.ar/index.html?id=1779285211872uwvk,,GIGA Computers,99,99
1779285413073jj3b,Soporte Moto Espejo,Soporte Moto Espejo,in stock,new,11000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779285413073jj3b,,GIGA Computers,99,99
1779285487510ap1z,Ficha Audio Doble,Ficha Audio Doble,in stock,new,2500.00 ARS,https://gigacomputers.com.ar/index.html?id=1779285487510ap1z,,GIGA Computers,99,99
17792855449088al1,Hub 4 Ports 3.0,Hub 4 Ports 3.0,in stock,new,9000.00 ARS,https://gigacomputers.com.ar/index.html?id=17792855449088al1,,GIGA Computers,99,99
17792856202818w32,Zapatilla con USB Carga Rapida,Zapatilla con USB Carga Rapida,in stock,new,29000.00 ARS,https://gigacomputers.com.ar/index.html?id=17792856202818w32,,GIGA Computers,99,99
177928575034999a0,Luz Usb Redonda,Luz Usb Redonda,in stock,new,12000.00 ARS,https://gigacomputers.com.ar/index.html?id=177928575034999a0,,GIGA Computers,99,99
1779285826178kyjk,Adaptador Tipo C a Rj45,Adaptador Tipo C a Rj45,in stock,new,16000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779285826178kyjk,,GIGA Computers,99,99
1779286145942nvtr,Raqueta Mosquitos Recargable,Raqueta Mosquitos Recargable,in stock,new,15000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779286145942nvtr,,GIGA Computers,99,99
1779809524683nuuf,Mini Aspiradora Portatil,Mini Aspiradora Portatil,in stock,new,12000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779809524683nuuf,,GIGA Computers,99,99
1779809629999afy7,MousePad Raptor XL,MousePad Raptor XL,in stock,new,25000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779809629999afy7,,GIGA Computers,99,99
17798097411149fda,Parlante Meetion 2011,Parlante Meetion 2011,in stock,new,18000.00 ARS,https://gigacomputers.com.ar/index.html?id=17798097411149fda,,GIGA Computers,99,99
1779809845686cmb9,MousePad Havit Large,MousePad Havit Large,in stock,new,20000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779809845686cmb9,,GIGA Computers,99,99
1779809988657louu,Cabezal Kaber Encendedor,Cabezal Kaber Encendedor,in stock,new,9500.00 ARS,https://gigacomputers.com.ar/index.html?id=1779809988657louu,,GIGA Computers,99,99
1779810254000fagf,Teclado Netmak Mecanico,Teclado Netmak Mecanico,in stock,new,59000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779810254000fagf,,GIGA Computers,99,99
1779810338748n2n4,Espejo Led,Espejo Led,in stock,new,18000.00 ARS,https://gigacomputers.com.ar/index.html?id=1779810338748n2n4,,GIGA Computers,99,99
1780065258814r5to,Cooler Raptor AMD Intel,Cooler Raptor AMD Intel,in stock,new,25000.00 ARS,https://gigacomputers.com.ar/index.html?id=1780065258814r5to,,GIGA Computers,99,99
178006658576340on,CarPlay Android,CarPlay Android,in stock,new,39000.00 ARS,https://gigacomputers.com.ar/index.html?id=178006658576340on,,GIGA Computers,99,99
